,Date,Audience,Creative_Family,Creative_Version,Platform,Ad_Format,Campaign Traffic,Total_Sessions,Total_Bounces,Total_Duration,Days away from max date,Latest report?,Target_Groups
10028,2022-08-14,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,8,0,0,78,0,1
10029,2022-06-23,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,5,0,5,130,0,2
10030,2022-07-11,5,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,5,0,0,112,0,2
10031,2022-08-31,6,SEM Ads,Change Wholesale,Google SEM,CPC,Campaign,96,0,11100,61,0,3
10032,2022-10-09,1,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0,22,0,1
10033,2022-10-18,3,UnfairAdvantage,OnePage,User ID Display,,Campaign,11,0,0,13,1,1
10034,2022-05-26,4,CloserTwins,Faceoff,LinkedIn,Video,Campaign,1,0,0,158,0,2
10035,2022-09-16,3,CloserTwins,MoreAll,User ID Display,,Campaign,39,0,0,45,0,1
10036,2022-07-18,5,CloserTwins,Faceoff,Domain Display,,Campaign,4,0,0,105,0,2
10037,2022-06-26,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,2,0,0,127,0,3
10038,2022-06-21,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,0,132,0,2
10039,2022-08-05,3,CloseFaster,MoreAll,User ID Display,,Campaign,11,0,0,87,0,1
10040,2022-10-11,5,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,20,0,2
10041,2022-07-01,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,2,0,0,122,0,2
10042,2022-08-19,4,CloseFaster,FasterAll,Domain Display,,Campaign,2,0,0,73,0,2
10043,2022-09-15,5,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,4,0,65,46,0,2
10044,2022-04-26,1,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0,188,0,1
10045,2022-10-08,1,CloseFaster,FasterAll,Domain Display,,Campaign,1,0,0,23,0,1
10046,2022-10-05,5,CloseFaster,MoreAll,User ID Display,,Campaign,9,0,0,26,0,2
10047,2022-04-21,2,CloseFaster,FasterAll,Domain Display,,Campaign,2,0,0,193,0,1
10048,2022-05-24,4,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,160,0,2
10049,2022-08-10,1,CloseFaster,3steps,Facebook,Single image,Campaign,1,0,0,82,0,1
10050,2022-04-29,,NaN,NaN,,,General traffic,1433,2,103949,185,0,
10051,2022-06-14,,CompetitiveOpportunity,Cancelingyourlock,LinkedIn,Single image,Campaign,2,0,0,139,0,
10052,2022-09-19,5,UnfairAdvantage,OnePage,LinkedIn,Single image,Campaign,1,0,0,42,0,2
10053,2022-08-13,2,CloserTwins,Faceoff,Facebook,Video,Campaign,1,0,0,79,0,1
10054,2022-09-28,1,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,15,0,0,33,0,1
10055,2022-07-22,4,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,5,0,0,101,0,2
10056,2022-08-24,4,CloserTwins,Competitors,Domain Display,,Campaign,1,0,0,68,0,2
10057,2022-05-12,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0,172,0,1
10058,2022-08-01,1,UnfairAdvantage,OnePage,User ID Display,,Campaign,20,0,0,91,0,1
10059,2022-06-27,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,4,0,59,126,0,2
10060,2022-08-13,4,CloseFaster,3steps,LinkedIn,Single image,Campaign,2,0,0,79,0,2
10061,2022-09-24,5,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,37,0,2
10062,2022-09-27,3,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,13,0,2,34,0,1
10063,2022-04-08,,NaN,NaN,,,General traffic,1189,2,140497,206,0,
10064,2022-10-24,2,CloseFaster,FasterAll,User ID Display,,Campaign,8,0,0,7,1,1
10065,2022-10-06,6,Trade Media Ads,ROS,Trade Media,Housingwire,Campaign,1,0,0,25,0,3
10066,2022-10-25,2,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,1,0,0,6,1,1
10067,2022-05-01,3,CloserTwins,Cutdown,Domain Display,Video,Campaign,1,0,0,183,0,1
10068,2022-05-04,3,CloserTwins,Cutdown,Facebook,Video,Campaign,3,0,70,180,0,1
10069,2022-09-09,5,UnfairAdvantage,OnePage,Domain Display,,Campaign,6,0,0,52,0,2
10070,2022-09-03,1,CloserTwins,Cutdown,Domain Display,Video,Campaign,1,0,0,58,0,1
10071,2022-09-13,5,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,48,0,2
10072,2022-09-05,4,CloserTwins,CloseMore,Domain Display,,Campaign,1,0,0,56,0,2
10073,2022-09-24,2,CloserTwins,MoreAll,User ID Display,,Campaign,8,0,0,37,0,1
10074,2022-08-10,5,UnfairAdvantage,OnePage,LinkedIn,Single image,Campaign,1,0,0,82,0,2
10075,2022-07-03,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,2,0,0,120,0,2
10076,2022-06-08,1,CloserTwins,Cutdown,Domain Display,Video,Campaign,1,0,0,145,0,1
10077,2022-09-08,,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,138,53,0,
10078,2022-06-14,3,CloserTwins,Cutdown,Facebook,Video,Campaign,2,0,0,139,0,1
10079,2022-07-23,1,UnfairAdvantage,OnePage,Facebook,Single image,Campaign,1,0,0,100,0,1
10080,2022-10-05,1,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,12,0,0,26,0,1
10081,2022-07-30,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,4,0,1034,93,0,2
10082,2022-08-13,5,CloserTwins,CloseMore,Domain Display,,Campaign,2,0,0,79,0,2
10083,2022-04-25,4,UnfairAdvantage,NaN,LinkedIn,Single image,Campaign,1,0,0,189,0,2
10084,2022-05-29,1,UnfairAdvantage,OnePage,Facebook,Single image,Campaign,1,0,0,155,0,1
10085,2022-10-13,4,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,5,0,0,18,0,2
10086,2022-05-28,4,CloserTwins,CloseMore,Domain Display,,Campaign,2,0,0,156,0,2
10087,2022-09-30,1,CloseFaster,FasterAll,User ID Display,,Campaign,8,0,0,31,0,1
10088,2022-06-18,2,CloserTwins,Namaste,Facebook,Video,Campaign,1,0,0,135,0,1
10089,2022-10-07,3,UnfairAdvantage,OnePage,Domain Display,,Campaign,1,0,0,24,0,1
10090,2022-09-21,3,CloseFaster,FasterAll,User ID Display,,Campaign,9,0,0,40,0,1
10091,2022-04-22,6,Trade Media Ads,Rate Lock,Trade Media,National_mortgage_news,Campaign,2,0,0,192,0,3
10092,2022-05-29,1,UnfairAdvantage,NaN,Domain Display,Single image,Campaign,1,0,0,155,0,1
10093,2022-06-22,1,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0,131,0,1
10094,2022-09-30,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,4,0,0,31,0,2
10095,2022-05-21,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,2,0,0,163,0,2
10096,2022-09-09,5,CloserTwins,Faceoff,Domain Display,,Campaign,2,0,0,52,0,2
10097,2022-08-11,1,UnfairAdvantage,OnePage,User ID Display,,Campaign,5,0,0,81,0,1
10098,2022-08-13,4,CloserTwins,CloseMore,Domain Display,,Campaign,5,0,0,79,0,2
10099,2022-10-01,,NaN,NaN,,,General traffic,353,59,48523,30,0,
10100,2022-09-09,4,CloserTwins,FasterAll,Domain Display,,Campaign,1,0,0,52,0,2
10101,2022-09-04,1,CloseFaster,MoreAll,User ID Display,,Campaign,4,0,0,57,0,1
10102,2022-10-13,5,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,80,18,0,2
10103,2022-06-25,4,UnfairAdvantage,NaN,Domain Display,Single image,Campaign,6,0,165,128,0,2
10104,2022-09-08,2,CloseFaster,FasterAll,User ID Display,,Campaign,22,0,0,53,0,1
10105,2022-05-08,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,1,0,0,176,0,2
10106,2022-08-05,5,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,7,0,134,87,0,2
10107,2022-06-20,,Others,Others,,,General traffic,1,0,1675,133,0,
10108,2022-04-27,2,CloserTwins,Cutdown,Facebook,Video,Campaign,10,0,0,187,0,1
10109,2022-08-25,4,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,3,0,0,67,0,2
10110,2022-08-11,3,CloseFaster,MoreAll,User ID Display,,Campaign,6,0,0,81,0,1
10111,2022-07-13,5,UnfairAdvantage,OnePage,Domain Display,,Campaign,3,0,45,110,0,2
10112,2022-05-04,1,CloserTwins,Faceoff,Domain Display,,Campaign,1,0,0,180,0,1
10113,2022-08-23,2,CloseFaster,MoreAll,User ID Display,,Campaign,4,0,0,69,0,1
10114,2022-09-15,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,14,0,0,46,0,1
10115,2022-05-01,3,UnfairAdvantage,OnePage,Facebook,Single image,Campaign,1,0,0,183,0,1
10116,2022-10-03,4,UnfairAdvantage,NaN,User ID Display,,Campaign,14,0,0,28,0,2
10117,2022-07-13,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,8,0,25,110,0,3
10118,2022-08-02,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0,90,0,2
10119,2022-07-20,5,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,16,0,564,103,0,2
10120,2022-07-13,3,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0,110,0,1
10121,2022-05-04,,CloserTwins,Namaste,LinkedIn,Video,Campaign,3,0,53,180,0,
10122,2022-07-20,5,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,10,0,274,103,0,2
10123,2022-10-12,1,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,19,0,1
10124,2022-07-29,5,CloserTwins,CloseMore,Domain Display,,Campaign,1,0,0,94,0,2
10125,2022-04-17,,NaN,NaN,,,General traffic,140,2,8239,197,0,
10126,2022-07-24,4,CloserTwins,MoreAll,User ID Display,,Campaign,11,0,0,99,0,2
10127,2022-06-03,5,CloserTwins,Competitors,Domain Display,,Campaign,1,0,0,150,0,2
10128,2022-07-17,2,CloserTwins,Cutdown,Facebook,Video,Campaign,1,0,0,106,0,1
10129,2022-07-22,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,0,101,0,2
10130,2022-10-31,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,1,0,0,0,1,3
10131,2022-07-04,4,UnfairAdvantage,NaN,Domain Display,Single image,Campaign,1,0,0,119,0,2
10132,2022-05-08,1,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0,176,0,1
10133,2022-06-28,4,CloserTwins,MoreAll,User ID Display,,Campaign,7,0,122,125,0,2
10134,2022-07-07,5,UnfairAdvantage,OnePage,Domain Display,,Campaign,4,0,0,116,0,2
10135,2022-09-09,4,CloseFaster,FasterAll,User ID Display,,Campaign,38,0,0,52,0,2
10136,2022-09-12,4,CloseFaster,FasterAll,User ID Display,,Campaign,17,0,0,49,0,2
10137,2022-08-25,,NaN,NaN,,,General traffic,4385,379,1046568,67,0,
10138,2022-10-15,4,CloserTwins,Competitors,Domain Display,,Campaign,4,0,0,16,0,2
10139,2022-08-30,5,UnfairAdvantage,NaN,Domain Display,Single image,Campaign,12,0,1877,62,0,2
10140,2022-09-10,1,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,18,0,0,51,0,1
10141,2022-08-11,5,UnfairAdvantage,OnePage,Domain Display,,Campaign,2,0,0,81,0,2
10142,2022-05-21,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,6,0,0,163,0,2
10143,2022-07-16,2,CloserTwins,Faceoff,Domain Display,,Campaign,1,0,0,107,0,1
10144,2022-05-02,6,Trade Media Ads,NaN,Trade Media,National_mortgage_news,Campaign,4,0,0,182,0,3
10145,2022-04-28,5,CloserTwins,Cutdown,LinkedIn,Video,Campaign,1,0,0,186,0,2
10146,2022-08-18,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,4,0,9,74,0,2
10147,2022-09-13,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,1,0,0,48,0,3
10148,2022-08-06,2,CloserTwins,MoreAll,User ID Display,,Campaign,4,0,0,86,0,1
10149,2022-05-06,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0,178,0,1
10150,2022-07-21,5,UnfairAdvantage,NaN,LinkedIn,Single image,Campaign,1,0,0,102,0,2
10151,2022-06-19,6,Trade Media Ads,ROS,Trade Media,Housingwire,Campaign,10,0,21,134,0,3
10152,2022-04-15,6,Trade Media Ads,ROS,Trade Media,Housingwire,Campaign,4,0,1,199,0,3
10153,2022-05-01,5,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,3,0,0,183,0,2
10154,2022-08-05,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,5,0,0,87,0,2
10155,2022-05-26,1,CloserTwins,EarlyBird,Facebook,Single image,Campaign,2,0,160,158,0,1
10156,2022-06-29,5,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0,124,0,2
10157,2022-06-09,6,SEM Ads,CloseMore,Google SEM,CPC,Campaign,4,0,0,144,0,3
10158,2022-06-06,1,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0,147,0,1
10159,2022-07-02,5,UnfairAdvantage,NaN,Domain Display,Single image,Campaign,2,0,0,121,0,2
10160,2022-10-15,2,CloseFaster,FasterAll,User ID Display,,Campaign,4,0,0,16,0,1
10161,2022-09-09,4,CloseFaster,MoreAll,Domain Display,,Campaign,1,0,0,52,0,2
10162,2022-05-14,4,CloserTwins,Paperwork,LinkedIn,Video,Campaign,1,0,0,170,0,2
10163,2022-08-20,3,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,1,0,0,72,0,1
10164,2022-09-29,5,CloseFaster,FasterAll,Domain Display,,Campaign,2,0,0,32,0,2
10165,2022-06-13,4,CloserTwins,FasterAll,Domain Display,,Campaign,5,0,0,140,0,2
10166,2022-08-06,2,CloserTwins,Cutdown,Facebook,Video,Campaign,1,0,0,86,0,1
10167,2022-08-14,5,CloseFaster,FasterAll,Domain Display,,Campaign,1,0,0,78,0,2
10168,2022-10-23,2,CloseFaster,MoreAll,User ID Display,,Campaign,11,0,0,8,1,1
10169,2022-10-07,5,CloseFaster,MoreAll,Domain Display,,Campaign,6,0,9,24,0,2
10170,2022-05-30,1,UnfairAdvantage,All,Facebook,Carousel,Campaign,1,0,0,154,0,1
10171,2022-10-29,4,UnfairAdvantage,NoDTI,User ID Display,,Campaign,6,0,0,2,1,2
10172,2022-06-30,4,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,5,0,1755,123,0,2
10173,2022-09-04,4,CloserTwins,Competitors,Domain Display,,Campaign,1,0,0,57,0,2
10174,2022-08-27,1,UnfairAdvantage,OnePage,User ID Display,,Campaign,1,0,0,65,0,1
10175,2022-05-06,1,CloserTwins,Namaste,Facebook,Video,Campaign,3,0,0,178,0,1
10176,2022-08-09,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,4,0,0,83,0,2
10177,2022-08-26,3,CloserTwins,Faceoff,Domain Display,,Campaign,1,0,0,66,0,1
10178,2022-05-20,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,582,164,0,1
10179,2022-07-24,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,4,0,0,99,0,2
10180,2022-07-23,3,CloserTwins,Faceoff,Domain Display,,Campaign,1,0,0,100,0,1
10181,2022-09-27,3,CloseFaster,FasterAll,User ID Display,,Campaign,16,0,51,34,0,1
10182,2022-09-07,4,CloseFaster,FasterAll,Domain Display,,Campaign,1,0,0,54,0,2
10183,2022-05-01,5,UnfairAdvantage,NaN,LinkedIn,Single image,Campaign,2,0,5,183,0,2
10184,2022-04-22,5,CloserTwins,Faceoff,Domain Display,,Campaign,14,0,2,192,0,2
10185,2022-06-16,4,UnfairAdvantage,OnePage,LinkedIn,Single image,Campaign,1,0,0,137,0,2
10186,2022-06-08,,CompetitiveOpportunity,Cancelingyourlock,LinkedIn,Single image,Campaign,2,0,0,145,0,
10187,2022-06-23,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,6,0,96,130,0,2
10188,2022-06-30,6,Trade Media Ads,NaN,Trade Media,National_mortgage_news,Campaign,2,0,423,123,0,3
10189,2022-08-15,1,CloseFaster,MoreAll,User ID Display,,Campaign,7,0,0,77,0,1
10190,2022-09-27,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,4,0,0,34,0,2
10191,2022-10-14,4,UnfairAdvantage,OnePage,Domain Display,,Campaign,16,0,584,17,0,2
10192,2022-04-24,4,CloserTwins,Faceoff,LinkedIn,Video,Campaign,1,0,0,190,0,2
10193,2022-06-15,1,CloserTwins,Faceoff,Facebook,Video,Campaign,1,0,52,138,0,1
10194,2022-06-30,1,CloserTwins,EarlyBird,Facebook,Single image,Campaign,1,0,0,123,0,1
10195,2022-05-30,5,CloserTwins,Faceoff,LinkedIn,Video,Campaign,3,0,0,154,0,2
10196,2022-06-09,5,UnfairAdvantage,NaN,LinkedIn,Single image,Campaign,2,0,45,144,0,2
10197,2022-09-12,5,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0,49,0,2
10198,2022-05-30,2,CloserTwins,Namaste,LinkedIn,Video,Campaign,3,0,0,154,0,1
10199,2022-09-14,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,13,0,0,47,0,1
10200,2022-08-03,5,CloseFaster,MoreAll,User ID Display,,Campaign,17,0,0,89,0,2
10201,2022-09-09,5,UnfairAdvantage,NaN,LinkedIn,Single image,Campaign,1,0,0,52,0,2
10202,2022-07-12,3,CloserTwins,FasterAll,Domain Display,,Campaign,1,0,0,111,0,1
10203,2022-09-17,4,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,5,0,0,44,0,2
10204,2022-09-30,5,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,2,0,38,31,0,2
10205,2022-06-18,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0,135,0,1
10206,2022-09-14,2,UnfairAdvantage,OnePage,User ID Display,,Campaign,5,0,0,47,0,1
10207,2022-09-15,4,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,9,0,0,46,0,2
10208,2022-06-08,6,Trade Media Ads,ROS,Trade Media,Housingwire,Campaign,9,0,51,145,0,3
10209,2022-07-08,5,CloseFaster,MoreAll,Domain Display,,Campaign,2,0,0,115,0,2
10210,2022-09-24,5,CloseFaster,MoreAll,User ID Display,,Campaign,10,0,3,37,0,2
10211,2022-10-14,1,CloserTwins,MoreAll,User ID Display,,Campaign,25,0,0,17,0,1
10212,2022-05-11,4,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,1,0,0,173,0,2
10213,2022-07-13,5,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,4,0,265,110,0,2
10214,2022-05-03,5,UnfairAdvantage,NaN,Domain Display,Single image,Campaign,6,0,0,181,0,2
10215,2022-09-13,4,UnfairAdvantage,NaN,User ID Display,,Campaign,24,0,90,48,0,2
10216,2022-06-06,4,CloserTwins,FasterAll,Domain Display,,Campaign,3,0,0,147,0,2
10217,2022-10-23,5,CloseFaster,MoreAll,User ID Display,,Campaign,7,0,0,8,1,2
10218,2022-09-04,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,1,0,0,57,0,2
10219,2022-08-20,1,CloseFaster,MoreAll,User ID Display,,Campaign,3,0,0,72,0,1
10220,2022-09-13,5,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,3,0,0,48,0,2
10221,2022-09-28,5,CloserTwins,MoreAll,Domain Display,,Campaign,4,0,111,33,0,2
10222,2022-08-03,6,SEM Ads,NaN,Google SEM,CPC,Campaign,3,0,0,89,0,3
10223,2022-08-19,6,SEM Ads,CloseMore,Google SEM,CPC,Campaign,1,0,0,73,0,3
10224,2022-05-25,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,3,0,114,159,0,3
10225,2022-08-06,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,1,0,0,86,0,2
10226,2022-09-23,6,SEM Ads,Change Wholesale,Google SEM,CPC,Campaign,93,0,13442,38,0,3
10227,2022-05-12,1,UnfairAdvantage,OnePage,Domain Display,,Campaign,3,0,0,172,0,1
10228,2022-05-18,4,CloserTwins,ShapeUp,LinkedIn,Video,Campaign,4,0,0,166,0,2
10229,2022-08-05,1,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,6,0,0,87,0,1
10230,2022-04-28,1,CloserTwins,Namaste,LinkedIn,Video,Campaign,2,0,0,186,0,1
10231,2022-08-21,5,CloserTwins,Competitors,Domain Display,,Campaign,2,0,0,71,0,2
10232,2022-10-24,4,CloseFaster,FasterAll,User ID Display,,Campaign,29,0,0,7,1,2
10233,2022-05-24,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,2,0,0,160,0,1
10234,2022-05-29,3,CloserTwins,Faceoff,Facebook,Video,Campaign,1,0,0,155,0,1
10235,2022-06-04,2,CloserTwins,FasterAll,Domain Display,,Campaign,1,0,0,149,0,1
10236,2022-09-09,5,CloseFaster,FasterAll,User ID Display,,Campaign,26,25,52,52,0,2
10237,2022-05-05,2,CloserTwins,Paperwork,Facebook,Video,Campaign,3,0,0,179,0,1
10238,2022-08-04,2,CloserTwins,Faceoff,Domain Display,,Campaign,1,0,0,88,0,1
10239,2022-10-28,,UnfairAdvantage,NoDTI,Domain Display,,Campaign,1,0,0,3,1,
10240,2022-05-06,5,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,2,0,0,178,0,2
10241,2022-07-14,1,CloserTwins,Faceoff,Domain Display,,Campaign,2,0,0,109,0,1
10242,2022-06-22,2,CloserTwins,Cutdown,Domain Display,Video,Campaign,2,0,0,131,0,1
10243,2022-05-16,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,1,0,0,168,0,2
10244,2022-08-21,3,CloseFaster,MoreAll,User ID Display,,Campaign,2,0,0,71,0,1
10245,2022-05-10,4,CloserTwins,Namaste,LinkedIn,Video,Campaign,2,0,0,174,0,2
10246,2022-07-08,3,UnfairAdvantage,All,Facebook,Carousel,Campaign,1,0,40,115,0,1
10247,2022-07-14,,CloseFaster,3steps,LinkedIn,Single image,Campaign,2,0,0,109,0,
10248,2022-08-21,4,UnfairAdvantage,OnePage,LinkedIn,Single image,Campaign,1,0,0,71,0,2
10249,2022-09-22,1,CloserTwins,Faceoff,Domain Display,,Campaign,2,0,0,39,0,1
10250,2022-07-28,3,CloserTwins,Cutdown,Domain Display,Video,Campaign,1,0,0,95,0,1
10251,2022-05-03,3,UnfairAdvantage,NoDTI,Facebook,Single image,Campaign,1,0,0,181,0,1
10252,2022-05-07,1,UnfairAdvantage,OnePage,LinkedIn,Single image,Campaign,1,0,0,177,0,1
10253,2022-08-09,5,UnfairAdvantage,OnePage,Domain Display,,Campaign,4,0,1304,83,0,2
10254,2022-05-31,1,CloserTwins,MoreAll,Facebook,Video,Campaign,1,0,0,153,0,1
10255,2022-07-17,3,CloserTwins,MoreAll,Domain Display,,Campaign,1,0,0,106,0,1
10256,2022-10-11,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,3,0,0,20,0,2
10257,2022-09-11,1,CloserTwins,CloseMore,Domain Display,,Campaign,2,0,0,50,0,1
10258,2022-04-24,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,2,0,0,190,0,2
10259,2022-09-05,5,CloserTwins,CloseMore,Domain Display,,Campaign,2,0,158,56,0,2
10260,2022-07-25,5,CloserTwins,FasterAll,Domain Display,,Campaign,1,0,0,98,0,2
10261,2022-08-20,4,CloserTwins,Cutdown,Domain Display,Video,Campaign,2,0,0,72,0,2
10262,2022-05-01,5,CloserTwins,Cutdown,LinkedIn,Video,Campaign,1,0,0,183,0,2
10263,2022-07-01,4,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,3,0,0,122,0,2
10264,2022-10-18,,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0,13,1,
10265,2022-10-20,4,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,14,0,222,11,1,2
10266,2022-06-21,3,CloserTwins,Cutdown,Domain Display,Video,Campaign,3,0,0,132,0,1
10267,2022-09-26,1,UnfairAdvantage,OnePage,LinkedIn,Single image,Campaign,1,0,0,35,0,1
10268,2022-10-05,5,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,8,0,0,26,0,2
10269,2022-07-15,3,CloserTwins,Faceoff,Facebook,Video,Campaign,1,0,0,108,0,1
10270,2022-10-05,4,CloserTwins,CloseMore,Domain Display,,Campaign,1,0,0,26,0,2
10271,2022-05-05,2,CloserTwins,Faceoff,Facebook,Video,Campaign,1,0,21,179,0,1
10272,2022-08-05,3,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,6,0,0,87,0,1
10273,2022-09-04,4,CloserTwins,CloseMore,Domain Display,,Campaign,3,0,0,57,0,2
10274,2022-04-21,6,CloserTwins,OTT,OTT,Video,Campaign,3,0,0,193,0,3
10275,2022-07-31,4,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0,92,0,2
10276,2022-05-07,4,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,2,0,0,177,0,2
10277,2022-07-31,1,CloserTwins,Namaste,Facebook,Video,Campaign,1,0,0,92,0,1
10278,2022-06-08,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,5,0,0,145,0,2
10279,2022-05-12,4,UnfairAdvantage,OnePage,LinkedIn,Single image,Campaign,2,0,0,172,0,2
10280,2022-08-21,4,UnfairAdvantage,NaN,User ID Display,Single image,Campaign,2,0,0,71,0,2
10281,2022-09-12,5,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,6,0,653,49,0,2
10282,2022-10-10,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,5,0,56,21,0,3
10283,2022-08-14,3,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,8,0,0,78,0,1
10284,2022-04-14,6,CloserTwins,OTT,OTT,Video,Campaign,4,0,0,200,0,3
10285,2022-08-17,,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,818,75,0,
10286,2022-06-23,5,UnfairAdvantage,NaN,Domain Display,Single image,Campaign,4,0,0,130,0,2
10287,2022-09-26,3,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,21,0,0,35,0,1
10288,2022-07-11,6,SEM Ads,CloseMore,Google SEM,CPC,Campaign,8,0,116,112,0,3
10289,2022-06-05,4,CloserTwins,Faceoff,Domain Display,,Campaign,2,0,0,148,0,2
10290,2022-07-25,2,CloserTwins,Faceoff,Domain Display,,Campaign,1,0,0,98,0,1
10291,2022-10-22,,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,469,9,1,
10292,2022-04-23,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,2,0,260,191,0,1
10293,2022-04-29,5,CloserTwins,Namaste,LinkedIn,Video,Campaign,1,0,225,185,0,2
10294,2022-05-13,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,2,0,0,171,0,2
10295,2022-07-06,5,UnfairAdvantage,NaN,Domain Display,Single image,Campaign,1,0,0,117,0,2
10296,2022-07-28,1,CloseFaster,FasterAll,User ID Display,,Campaign,12,0,0,95,0,1
10297,2022-05-05,6,SEM Ads,CloseMore,Google SEM,CPC,Campaign,1,0,5,179,0,3
