Date,Audience,Target_Group,Creative_Family,Creative_Version,Platform,Ad_Format,Campaign_Traffic,Total_Sessions,Total_Bounces,Total_Duration
23/9/2022,3,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,9,0,225
26/10/2022,4,2,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,17,0,1967
6/10/2022,4,2,UnfairAdvantage,1099,User ID Display,Single image,Campaign,2,0,0
8/7/2022,1,1,UnfairAdvantage,1099,Facebook,Single image,Campaign,1,0,0
6/8/2022,5,2,CloseFaster,MoreAll,Domain Display,NA,Campaign,1,0,0
15/8/2022,5,2,CloseFaster,MoreNoReg,User ID Display,NA,Campaign,13,0,0
8/6/2022,1,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0
24/5/2022,1,1,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0
27/10/2022,3,1,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,2,0,0
30/7/2022,3,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0
22/8/2022,3,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,9,0,0
6/7/2022,3,1,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,83
21/6/2022,5,2,CloseFaster,MoreAll,Domain Display,NA,Campaign,3,0,0
12/8/2022,5,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,5,0,1382
17/8/2022,5,2,CloserTwins,Faceoff,Domain Display,NA,Campaign,10,0,160
17/10/2022,4,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,11,0,0
7/9/2022,3,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,35,0,0
24/5/2022,5,2,CloserTwins,CloseMore,Domain Display,NA,Campaign,3,0,31
9/7/2022,5,2,UnfairAdvantage,1099,LinkedIn,Single image,Campaign,2,0,0
21/4/2022,1,1,CloseFaster,FasterAll,Domain Display,NA,Campaign,3,0,0
8/6/2022,4,2,UnfairAdvantage,1099,User ID Display,Single image,Campaign,88,0,2
12/7/2022,4,2,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0
10/8/2022,4,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,5,0,480
25/4/2022,3,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,3,0,0
9/8/2022,1,1,UnfairAdvantage,1099,User ID Display,Single image,Campaign,5,0,0
23/6/2022,2,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0
7/8/2022,2,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,4,0,0
12/10/2022,4,2,UnfairAdvantage,NoDTI,User ID Display,NA,Campaign,47,0,0
15/8/2022,5,2,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0
8/9/2022,3,1,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,0
7/7/2022,4,2,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,4,0,0
13/4/2022,NA,NA,CompetitiveOpportunity,Theycancelweclose,LinkedIn,Single image,Campaign,1,0,0
8/8/2022,2,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,6,0,0
19/7/2022,5,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,3,0,0
3/8/2022,NA,NA,others,EGC,NA,NA,General traffic,8,0,0
8/6/2022,6,3,others,300x250,Trade Media,National_mortgage_news,Campaign,2,0,0
4/7/2022,3,1,CloserTwins,Faceoff2,Facebook,Video,Campaign,1,0,0
21/10/2022,5,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,20,0,0
12/5/2022,1,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0
23/5/2022,5,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,14,0,319
25/9/2022,5,2,CloseFaster,MoreNoReg,User ID Display,NA,Campaign,15,0,0
25/7/2022,6,3,SEM Ads,Close More. Close Faster.,Google SEM,CPC,Campaign,4,0,868
18/5/2022,4,2,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0
1/6/2022,4,2,CloseFaster,MoreAll,Domain Display,NA,Campaign,1,0,12
7/6/2022,1,1,UnfairAdvantage,1page,Facebook,Single image,Campaign,1,0,37
6/6/2022,4,2,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,1,0,0
28/8/2022,5,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,5,0,0
24/9/2022,4,2,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0
28/10/2022,4,2,UnfairAdvantage,NoDTI,Domain Display,NA,Campaign,17,0,98
11/9/2022,3,1,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0
31/8/2022,4,2,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0
8/9/2022,5,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,3,0,0
24/10/2022,1,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,20,0,0
21/5/2022,5,2,UnfairAdvantage,1099,Domain Display,Single image,Campaign,10,0,0
16/10/2022,5,2,CloseFaster,FasterReg,User ID Display,NA,Campaign,22,21,1002
19/5/2022,4,2,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0
11/5/2022,2,1,CloserTwins,Paperwork,LinkedIn,Video,Campaign,1,0,0
14/8/2022,2,1,CloserTwins,Cutdown1A,Facebook,Video,Campaign,1,0,0
22/9/2022,5,2,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,0
15/6/2022,4,2,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,9,0,0
17/4/2022,6,3,CompetitiveOpportunity,Cancelingyourlock,Domain Display,Single image,Campaign,3,0,0
27/4/2022,5,2,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,0
26/7/2022,4,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,6,0,0
26/6/2022,5,2,UnfairAdvantage,1099,Domain Display,Single image,Campaign,2,0,0
4/8/2022,5,2,CloseFaster,MoreNoReg,User ID Display,NA,Campaign,1,0,0
5/5/2022,2,1,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,5,0,0
2/8/2022,2,1,UnfairAdvantage,1099,User ID Display,Single image,Campaign,5,0,0
1/6/2022,2,1,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0
22/6/2022,6,3,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,13,0,1289
4/7/2022,5,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,5,0,0
8/9/2022,1,1,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,29,0,0
22/7/2022,1,1,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,2,0,0
6/8/2022,3,1,CloseFaster,MoreAll,User ID Display,NA,Campaign,3,0,0
10/6/2022,4,2,CloseFaster,MoreAll,User ID Display,NA,Campaign,17,0,0
10/9/2022,2,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,8,0,0
22/7/2022,4,2,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0
31/7/2022,5,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,1,0,0
8/7/2022,5,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,7,0,166
2/10/2022,1,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,2,0,0
5/5/2022,6,3,others,728x90,Trade Media,National_mortgage_news,Campaign,1,0,8
2/8/2022,1,1,CloserTwins,Faceoff2,Facebook,Video,Campaign,1,0,0
10/10/2022,5,2,CloseFaster,MoreAll,Domain Display,NA,Campaign,5,0,0
25/10/2022,4,2,UnfairAdvantage,1099,Domain Display,Single image,Campaign,12,0,36
2/8/2022,1,1,UnfairAdvantage,1099,User ID Display,Single image,Campaign,8,0,0
10/8/2022,1,1,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0
22/9/2022,1,1,CloseFaster,MoreAll,User ID Display,NA,Campaign,7,0,0
5/5/2022,1,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0
24/10/2022,4,2,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,9,0,1390
28/9/2022,5,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,2,0,0
10/5/2022,3,1,UnfairAdvantage,1099,Domain Display,Single image,Campaign,1,0,0
15/9/2022,4,2,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0
4/10/2022,4,2,CloseFaster,MoreAll,User ID Display,NA,Campaign,36,0,0
6/7/2022,3,1,CloserTwins,Namaste,Facebook,Video,Campaign,1,0,0
2/9/2022,4,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,2,0,0
23/10/2022,3,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,15,0,0
10/8/2022,1,1,CloseFaster,MoreAll,User ID Display,NA,Campaign,4,0,0
4/7/2022,5,2,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,7
10/10/2022,4,2,CloserTwins,Competitors,Domain Display,NA,Campaign,2,0,0
20/5/2022,4,2,CloserTwins,Cutdown1A,LinkedIn,Video,Campaign,1,0,0
30/9/2022,5,2,UnfairAdvantage,1099,Domain Display,Single image,Campaign,7,0,0
21/9/2022,3,1,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,2,0,0
2/7/2022,3,1,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0
18/7/2022,1,1,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,0
20/9/2022,NA,NA,NA,NA,NA,NA,General traffic,2923,406,1237511
11/6/2022,5,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,7,0,2485
5/9/2022,4,2,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,2,0,0
24/6/2022,NA,NA,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,2,0,2601
31/10/2022,6,3,SEM Ads,Change Wholesale,Google SEM,CPC,Campaign,116,0,11945
19/4/2022,6,3,CloserTwins,OTT_15,OTT,Video,Campaign,6,0,14
27/7/2022,3,1,CloserTwins,Cutdown1A,Facebook,Video,Campaign,3,0,0
15/10/2022,4,2,UnfairAdvantage,NoDTI,User ID Display,NA,Campaign,11,0,0
20/10/2022,1,1,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,1,0,0
8/8/2022,1,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0
27/9/2022,4,2,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,3,0,0
14/10/2022,4,2,UnfairAdvantage,1099,User ID Display,Single image,Campaign,5,0,0
30/8/2022,NA,NA,NA,NA,NA,NA,General traffic,3100,384,1075973
29/9/2022,2,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,9,0,0
6/8/2022,5,2,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0
14/6/2022,4,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,1,0,0
11/10/2022,5,2,CloserTwins,Faceoff,Domain Display,NA,Campaign,5,0,0
17/10/2022,4,2,UnfairAdvantage,1099,Domain Display,NA,Campaign,101,0,3053
31/10/2022,4,2,UnfairAdvantage,1099,Domain Display,NA,Campaign,56,0,479
9/8/2022,4,2,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,4,0,0
11/6/2022,6,3,others,300x250,Trade Media,National_mortgage_news,Campaign,2,0,97
17/10/2022,5,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,49,0,5136
13/6/2022,5,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,2,0,0
1/10/2022,5,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,3,0,0
30/7/2022,NA,NA,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,16
27/5/2022,5,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,15,0,203
21/9/2022,2,1,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0
22/4/2022,6,3,others,Rate Lock,Trade Media,Scotsman,Campaign,11,0,2556
22/7/2022,1,1,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,1,0,0
30/7/2022,1,1,UnfairAdvantage,1099,User ID Display,Single image,Campaign,11,0,0
11/7/2022,5,2,UnfairAdvantage,1099,LinkedIn,Single image,Campaign,2,0,0
2/7/2022,5,2,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,2,0,0
22/4/2022,6,3,CloserTwins,OTT_30,OTT,Video,Campaign,8,0,22
2/9/2022,4,2,CloseFaster,MoreAll,User ID Display,NA,Campaign,3,0,318
17/10/2022,2,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,7,0,0
29/6/2022,6,3,others,NA,Trade Media,Chrisman,General traffic,7,0,2595
9/5/2022,1,1,CloseFaster,3steps,LinkedIn,Single image,Campaign,2,0,0
31/7/2022,4,2,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,3,0,0
21/9/2022,NA,NA,NA,NA,NA,NA,General traffic,2934,383,1165564
9/6/2022,4,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,1,0,0
12/8/2022,4,2,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,4,0,0
29/9/2022,5,2,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,5,0,0
29/10/2022,4,2,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,18,0,0
30/8/2022,6,3,SEM Ads,Close More. Close Faster.,Google SEM,CPC,Campaign,1,0,31
7/9/2022,3,1,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,42,0,0
10/9/2022,5,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,1,0,0
8/5/2022,5,2,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,3,0,0
4/6/2022,5,2,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,5,0,286
28/5/2022,2,1,CloseFaster,3steps,LinkedIn,Single image,Campaign,2,0,0
11/9/2022,4,2,CloseFaster,FasterAll,User ID Display,NA,Campaign,27,0,0
5/7/2022,4,2,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,11,0,0
1/5/2022,4,2,UnfairAdvantage,1099,Domain Display,Single image,Campaign,4,0,0
29/9/2022,1,1,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,248
15/9/2022,5,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,3,0,0
14/6/2022,5,2,CloseFaster,MoreAll,Domain Display,NA,Campaign,6,0,0
18/6/2022,1,1,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,1,0,363
30/10/2022,4,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,21,0,25
18/5/2022,5,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,6,0,0
27/4/2022,4,2,CloserTwins,Faceoff1,LinkedIn,Video,Campaign,1,0,0
13/5/2022,3,1,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0
23/5/2022,2,1,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,241
24/7/2022,5,2,CloserTwins,interactive,Domain Display,NA,Campaign,1,0,0
28/4/2022,3,1,CloserTwins,Cutdown1A,LinkedIn,Video,Campaign,1,0,0
11/5/2022,6,3,others,ROS1,Trade Media,Housingwire,Campaign,6,0,22
24/4/2022,2,1,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,1,0,0
1/5/2022,2,1,CloserTwins,Paperwork,LinkedIn,Video,Campaign,1,0,8
19/10/2022,5,2,CloseFaster,MoreAll,Domain Display,NA,Campaign,20,0,6
12/5/2022,1,1,CloserTwins,Faster,Domain Display,NA,Campaign,1,0,0
11/4/2022,6,3,CompetitiveOpportunity,Cancelingyourlock,Domain Display,Single image,Campaign,32,0,58
9/9/2022,5,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,6,0,0
6/10/2022,4,2,UnfairAdvantage,1099,User ID Display,NA,Campaign,19,0,0
17/8/2022,4,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,1,0,0
15/7/2022,4,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,2,0,0
7/10/2022,5,2,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0
17/5/2022,1,1,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,1,0,0
26/5/2022,4,2,CloserTwins,ShapeUp,LinkedIn,Video,Campaign,2,0,0
1/5/2022,4,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,2,0,0
19/8/2022,4,2,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0
7/8/2022,5,2,CloseFaster,MoreNoReg,User ID Display,NA,Campaign,5,0,0
31/7/2022,4,2,UnfairAdvantage,1099,User ID Display,Single image,Campaign,4,0,0
8/5/2022,4,2,CloseFaster,3steps,LinkedIn,Single image,Campaign,2,0,0
26/9/2022,1,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0
13/9/2022,6,3,SEM Ads,Close More. Close Faster.,Google SEM,CPC,Campaign,2,0,77
30/6/2022,NA,NA,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,4,0,2023
6/8/2022,4,2,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0
1/6/2022,5,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,7,0,0
24/7/2022,2,1,CloserTwins,MoreLoans,Facebook,Video,Campaign,1,0,0
28/7/2022,4,2,UnfairAdvantage,1099,User ID Display,Single image,Campaign,7,0,0
11/5/2022,NA,NA,CompetitiveOpportunity,Cancelingyourlock,LinkedIn,Single image,Campaign,1,0,0
2/10/2022,4,2,UnfairAdvantage,1099,User ID Display,NA,Campaign,18,0,0
19/10/2022,6,3,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,3,0,190
30/7/2022,4,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,2,0,0
14/7/2022,5,2,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,6,0,0
10/5/2022,2,1,CloserTwins,Cutdown1A,Facebook,Video,Campaign,1,0,0
30/8/2022,1,1,UnfairAdvantage,1099,User ID Display,Single image,Campaign,7,0,0
6/9/2022,2,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,1,0,0
20/4/2022,NA,NA,others,ybdx,NA,NA,General traffic,27,0,0
19/8/2022,3,1,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,11,0,0
24/8/2022,5,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,7,0,0
8/9/2022,5,2,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,0
11/10/2022,3,1,CloserTwins,Faceoff,Domain Display,NA,Campaign,1,0,0
21/4/2022,2,1,CloseFaster,MoreAll,Domain Display,NA,Campaign,4,0,1295
12/6/2022,4,2,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,2,0,0
1/9/2022,4,2,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,5,0,0
30/7/2022,2,1,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,11,0,0
19/6/2022,2,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0
27/9/2022,5,2,CloseFaster,FasterReg,User ID Display,NA,Campaign,15,14,10
26/9/2022,1,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,18,0,0
11/5/2022,5,2,CloserTwins,Faceoff,Domain Display,NA,Campaign,5,0,0
6/9/2022,4,2,UnfairAdvantage,1099,Domain Display,Single image,Campaign,2,0,0
7/6/2022,1,1,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0
19/10/2022,NA,NA,others,NovDec,NA,NA,General traffic,2,0,0
8/5/2022,3,1,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0
31/7/2022,5,2,UnfairAdvantage,1099,Domain Display,Single image,Campaign,9,0,30
21/5/2022,2,1,CloserTwins,ShapeUp,LinkedIn,Video,Campaign,1,0,0
14/7/2022,6,3,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,5,0,0
29/9/2022,2,1,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,2,0,0
7/10/2022,3,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,16,0,158
17/10/2022,NA,NA,UnfairAdvantage,1099,User ID Display,Single image,Campaign,1,0,0
25/7/2022,1,1,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,0
12/8/2022,NA,NA,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0
24/9/2022,2,1,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,2,0,0
26/8/2022,5,2,CloserTwins,Faceoff,Domain Display,NA,Campaign,3,0,0
2/8/2022,5,2,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,5,0,2
27/8/2022,4,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,7,0,95
25/6/2022,1,1,CloserTwins,Faceoff2,Facebook,Video,Campaign,1,0,0
13/10/2022,3,1,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,26,0,0
30/7/2022,3,1,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0
23/6/2022,4,2,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,3,0,0
4/9/2022,6,3,others,ROS1,Trade Media,Housingwire,Campaign,1,0,0
17/6/2022,1,1,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0
4/10/2022,4,2,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,80
29/4/2022,5,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,13,0,144
14/5/2022,5,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,1,0,0
5/5/2022,1,1,CloserTwins,EarlyBird,Facebook,Single image,Campaign,1,0,0
11/9/2022,3,1,CloseFaster,MoreAll,User ID Display,NA,Campaign,18,0,0
9/5/2022,6,3,others,728x90,Trade Media,National_mortgage_news,Campaign,1,0,6
24/5/2022,2,1,CloserTwins,Paperwork,Facebook,Video,Campaign,1,0,0
30/4/2022,5,2,CloserTwins,Faceoff,Domain Display,NA,Campaign,9,0,0
7/8/2022,2,1,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,1,0,0
19/10/2022,5,2,CloserTwins,Faceoff,Domain Display,NA,Campaign,68,0,343
9/10/2022,5,2,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,8,0,0
8/8/2022,1,1,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0
12/5/2022,5,2,UnfairAdvantage,1099,Domain Display,Single image,Campaign,5,0,20
6/6/2022,3,1,CloserTwins,Faceoff,Domain Display,NA,Campaign,2,0,0
30/6/2022,2,1,CloserTwins,Faceoff,Domain Display,NA,Campaign,1,0,0
7/7/2022,4,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,2,0,0
17/7/2022,5,2,CloserTwins,interactive,Domain Display,NA,Campaign,1,0,0
1/8/2022,5,2,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,2,0,0
27/9/2022,2,1,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,5,0,0
13/7/2022,2,1,CloserTwins,Cutdown1B,Facebook,Video,Campaign,1,0,0
27/8/2022,3,1,CloserTwins,Faceoff,Domain Display,NA,Campaign,2,0,0
12/5/2022,4,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,2,0,0
13/8/2022,2,1,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0
20/8/2022,5,2,CloseFaster,FasterAll,Domain Display,NA,Campaign,3,0,1059
15/6/2022,4,2,CloseFaster,MoreAll,User ID Display,NA,Campaign,9,0,0
26/9/2022,3,1,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,10,0,0
2/5/2022,5,2,CloseFaster,3steps,LinkedIn,Single image,Campaign,13,0,43
20/5/2022,5,2,CloserTwins,Cutdown1B,LinkedIn,Video,Campaign,3,0,0
2/6/2022,4,2,CloserTwins,Faster,Domain Display,NA,Campaign,5,0,0
17/5/2022,4,2,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0
14/10/2022,3,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0
1/9/2022,5,2,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,0
21/8/2022,1,1,CloseFaster,FasterAll,User ID Display,NA,Campaign,3,0,0
6/9/2022,1,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0
5/7/2022,4,2,UnfairAdvantage,1099,User ID Display,Single image,Campaign,6,0,0
5/10/2022,NA,NA,NA,NA,NA,NA,General traffic,2656,383,947994
25/6/2022,2,1,UnfairAdvantage,1page,Facebook,Single image,Campaign,1,0,0
11/10/2022,4,2,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,15,0,5
17/9/2022,4,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,2,0,0
26/7/2022,4,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,4,0,4
9/8/2022,3,1,CloseFaster,MoreAll,Domain Display,NA,Campaign,1,0,0
12/5/2022,5,2,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,0
6/9/2022,2,1,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0
23/5/2022,4,2,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,2,0,0
31/7/2022,1,1,UnfairAdvantage,1page,Facebook,Single image,Campaign,1,0,0
17/8/2022,1,1,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0
4/10/2022,3,1,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,2,0,0
19/7/2022,3,1,CloserTwins,Cutdown1B,Facebook,Video,Campaign,1,0,0
29/10/2022,4,2,UnfairAdvantage,1099,Domain Display,NA,Campaign,66,0,717
6/6/2022,1,1,CloserTwins,Cutdown1B,Facebook,Video,Campaign,1,0,0
2/5/2022,4,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,3,0,0
24/4/2022,6,3,SEM Ads,NA,Google SEM,CPC,Campaign,24,0,1407
21/7/2022,4,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,1,0,0
5/5/2022,2,1,CloserTwins,ShapeUp,Facebook,Video,Campaign,3,0,0
26/10/2022,4,2,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,5,0,0
18/10/2022,4,2,CloseFaster,3steps,LinkedIn,Single image,Campaign,7,0,0
8/5/2022,1,1,CloserTwins,Cutdown1B,Domain Display,Video,Campaign,1,0,0
11/9/2022,2,1,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0
8/7/2022,5,2,CloserTwins,Competitors,Domain Display,NA,Campaign,3,0,0
27/9/2022,4,2,UnfairAdvantage,1099,User ID Display,NA,Campaign,23,0,0
16/6/2022,1,1,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,1,0,0
20/7/2022,4,2,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,2,0,0
6/9/2022,4,2,others,ad1,LinkedIn,NA,Campaign,3,0,0
10/8/2022,4,2,CloserTwins,CloseMore,Domain Display,NA,Campaign,5,0,0
5/10/2022,2,1,CloseFaster,MoreAll,User ID Display,NA,Campaign,8,0,0
30/7/2022,1,1,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,2,0,0
7/8/2022,3,1,CloserTwins,EarlyBird,Facebook,Single image,Campaign,1,0,0
23/10/2022,4,2,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,21,0,292
31/10/2022,4,2,UnfairAdvantage,1099,User ID Display,Single image,Campaign,2,0,0
2/9/2022,4,2,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0
28/10/2022,3,1,UnfairAdvantage,1099,User ID Display,Single image,Campaign,1,0,0
